instrumen,tipe,waktu_wib,nilai,satuan,raw,suhu_raw,sumber,flag,kalibrasi_id,catatan
SC-11,SC,2026-09-01T05:00:00+07:00,716.543,mm,2876.7381513950522,28.12,telemetry,,28,
SC-11,SC,2026-09-01T06:00:00+07:00,718.606,mm,2876.4174790682964,27.94,telemetry,,28,
SC-11,SC,2026-09-01T07:00:00+07:00,720.006,mm,2876.222908827509,27.96,telemetry,,28,
SC-11,SC,2026-09-01T08:00:00+07:00,719.547,mm,2876.2844097741645,27.94,telemetry,,28,
SC-11,SC,2026-09-01T09:00:00+07:00,720.143,mm,2876.2091717752837,27.99,telemetry,,28,
SC-11,SC,2026-09-01T10:00:00+07:00,719.679,mm,2876.269602644805,27.96,telemetry,,28,
SC-11,SC,2026-09-01T11:00:00+07:00,722.262,mm,2875.9245332685323,28.09,telemetry,,28,
SC-11,SC,2026-09-01T12:00:00+07:00,720.675,mm,2876.165744716085,28.19,telemetry,,28,
SC-11,SC,2026-09-01T13:00:00+07:00,719.939,mm,2876.2998300801287,28.38,telemetry,,28,
SC-11,SC,2026-09-01T14:00:00+07:00,722.789,mm,2875.9073142509396,28.45,telemetry,,28,
SC-11,SC,2026-09-01T15:00:00+07:00,722.450,mm,2876.0094768574445,28.79,telemetry,,28,
SC-11,SC,2026-09-01T16:00:00+07:00,723.085,mm,2875.910386229978,28.73,telemetry,,28,
SC-11,SC,2026-09-01T17:00:00+07:00,724.645,mm,2875.726536926129,28.97,telemetry,,28,
SC-11,SC,2026-09-01T18:00:00+07:00,725.177,mm,2875.6605559031236,29.02,telemetry,,28,
SC-11,SC,2026-09-01T19:00:00+07:00,723.617,mm,2875.8936992131894,29.1,telemetry,,28,
SC-11,SC,2026-09-01T20:00:00+07:00,724.498,mm,2875.747276753722,28.96,telemetry,,28,
SC-11,SC,2026-09-01T21:00:00+07:00,725.509,mm,2875.62796321997,29.11,telemetry,,28,
SC-11,SC,2026-09-01T22:00:00+07:00,724.295,mm,2875.7758476327267,28.96,telemetry,,28,
SC-11,SC,2026-09-01T23:00:00+07:00,724.829,mm,2875.6972268035584,28.95,telemetry,,28,
SC-11,SC,2026-09-02T00:00:00+07:00,724.996,mm,2875.661721339871,28.87,telemetry,,28,
SC-11,SC,2026-09-02T01:00:00+07:00,725.299,mm,2875.5924243487852,28.7,telemetry,,28,
SC-11,SC,2026-09-02T02:00:00+07:00,724.135,mm,2875.725581640447,28.5,telemetry,,28,
SC-11,SC,2026-09-02T03:00:00+07:00,726.550,mm,2875.3580929226478,28.34,telemetry,,28,
SC-11,SC,2026-09-02T04:00:00+07:00,728.778,mm,2875.0141421076737,28.16,telemetry,,28,
SC-11,SC,2026-09-02T05:00:00+07:00,727.878,mm,2875.137451240831,28.14,telemetry,,28,
SC-11,SC,2026-09-02T06:00:00+07:00,729.920,mm,2874.8179377344327,27.94,telemetry,,28,
SC-11,SC,2026-09-02T07:00:00+07:00,728.313,mm,2875.0390758212666,27.9,telemetry,,28,
SC-11,SC,2026-09-02T08:00:00+07:00,727.336,mm,2875.174692535099,27.89,telemetry,,28,
SC-11,SC,2026-09-02T09:00:00+07:00,727.714,mm,2875.13266861155,27.96,telemetry,,28,
SC-11,SC,2026-09-02T10:00:00+07:00,728.285,mm,2875.056811415051,27.99,telemetry,,28,
SC-11,SC,2026-09-02T11:00:00+07:00,727.755,mm,2875.1479812035923,28.09,telemetry,,28,
SC-11,SC,2026-09-02T12:00:00+07:00,728.653,mm,2875.0472179905537,28.26,telemetry,,28,
SC-11,SC,2026-09-02T13:00:00+07:00,728.806,mm,2875.0328242293704,28.3,telemetry,,28,
SC-11,SC,2026-09-02T14:00:00+07:00,731.189,mm,2874.7231049555057,28.48,telemetry,,28,
SC-11,SC,2026-09-02T15:00:00+07:00,728.591,mm,2875.117548449302,28.65,telemetry,,28,
SC-11,SC,2026-09-02T16:00:00+07:00,732.738,mm,2874.5408208909416,28.71,telemetry,,28,
SC-11,SC,2026-09-02T17:00:00+07:00,731.897,mm,2874.6882023037215,28.89,telemetry,,28,
SC-11,SC,2026-09-02T18:00:00+07:00,732.195,mm,2874.665623583983,29.01,telemetry,,28,
SC-11,SC,2026-09-02T19:00:00+07:00,731.841,mm,2874.74475508517,29.2,telemetry,,28,
SC-11,SC,2026-09-02T20:00:00+07:00,734.544,mm,2874.3418180355625,29.07,telemetry,,28,
SC-11,SC,2026-09-02T21:00:00+07:00,732.739,mm,2874.6085434408806,29.14,telemetry,,28,
SC-11,SC,2026-09-02T22:00:00+07:00,734.456,mm,2874.337288803632,28.96,telemetry,,28,
SC-11,SC,2026-09-02T23:00:00+07:00,734.238,mm,2874.368600572649,28.96,telemetry,,28,
SC-11,SC,2026-09-03T00:00:00+07:00,734.903,mm,2874.248577365701,28.8,telemetry,,28,
SC-11,SC,2026-09-03T01:00:00+07:00,735.643,mm,2874.1280980335696,28.7,telemetry,,28,
SC-11,SC,2026-09-03T02:00:00+07:00,734.353,mm,2874.268734545475,28.44,telemetry,,28,
SC-11,SC,2026-09-03T03:00:00+07:00,735.602,mm,2874.0799359497196,28.36,telemetry,,28,
SC-11,SC,2026-09-03T04:00:00+07:00,733.965,mm,2874.295806638078,28.26,telemetry,,28,
SC-11,SC,2026-09-03T05:00:00+07:00,735.477,mm,2874.051400531051,28.07,telemetry,,28,
SC-11,SC,2026-09-03T06:00:00+07:00,735.969,mm,2873.9489851807393,27.87,telemetry,,28,
SC-11,SC,2026-09-03T07:00:00+07:00,736.535,mm,2873.872772819099,27.89,telemetry,,28,
SC-11,SC,2026-09-03T08:00:00+07:00,734.106,mm,2874.226912189291,27.95,telemetry,,28,
SC-11,SC,2026-09-03T09:00:00+07:00,737.876,mm,2873.688285969884,27.92,telemetry,,28,
SC-11,SC,2026-09-03T10:00:00+07:00,737.377,mm,2873.771955333996,28.01,telemetry,,28,
SC-11,SC,2026-09-03T11:00:00+07:00,737.448,mm,2873.7802634710465,28.12,telemetry,,28,
SC-11,SC,2026-09-03T12:00:00+07:00,736.882,mm,2873.874663628478,28.21,telemetry,,28,
SC-11,SC,2026-09-03T13:00:00+07:00,737.579,mm,2873.804229031775,28.39,telemetry,,28,
SC-11,SC,2026-09-03T14:00:00+07:00,737.810,mm,2873.786086665955,28.48,telemetry,,28,
SC-11,SC,2026-09-03T15:00:00+07:00,740.119,mm,2873.4782952900187,28.6,telemetry,,28,
SC-11,SC,2026-09-03T16:00:00+07:00,737.918,mm,2873.83065617269,28.86,telemetry,,28,
SC-11,SC,2026-09-03T17:00:00+07:00,740.341,mm,2873.4919889593316,28.89,telemetry,,28,
SC-11,SC,2026-09-03T18:00:00+07:00,740.161,mm,2873.531141059012,28.97,telemetry,,28,
SC-11,SC,2026-09-03T19:00:00+07:00,740.527,mm,2873.486622449774,29.02,telemetry,,28,
SC-11,SC,2026-09-03T20:00:00+07:00,740.006,mm,2873.5819402056572,29.15,telemetry,,28,
SC-11,SC,2026-09-03T21:00:00+07:00,742.001,mm,2873.2928803460754,29.11,telemetry,,28,
SC-11,SC,2026-09-03T22:00:00+07:00,742.324,mm,2873.2384192344534,29.06,telemetry,,28,
SC-11,SC,2026-09-03T23:00:00+07:00,740.537,mm,2873.4741405851705,28.95,telemetry,,28,
SC-11,SC,2026-09-04T00:00:00+07:00,741.187,mm,2873.366697027735,28.85,telemetry,,28,
SC-11,SC,2026-09-04T01:00:00+07:00,741.782,mm,2873.252206271282,28.66,telemetry,,28,
SC-11,SC,2026-09-04T02:00:00+07:00,741.602,mm,2873.263800547624,28.57,telemetry,,28,
SC-11,SC,2026-09-04T03:00:00+07:00,743.373,mm,2872.9880014585856,28.42,telemetry,,28,
SC-11,SC,2026-09-04T04:00:00+07:00,744.422,mm,2872.81233773149,28.25,telemetry,,28,
SC-11,SC,2026-09-04T05:00:00+07:00,745.473,mm,2872.6426498190585,28.11,telemetry,,28,
SC-11,SC,2026-09-04T06:00:00+07:00,744.749,mm,2872.722540649873,27.97,telemetry,,28,
SC-11,SC,2026-09-04T07:00:00+07:00,743.231,mm,2872.9373192968837,27.97,telemetry,,28,
SC-11,SC,2026-09-04T08:00:00+07:00,743.323,mm,2872.905900216373,27.85,telemetry,,28,
SC-11,SC,2026-09-04T09:00:00+07:00,745.279,mm,2872.641068705055,27.93,telemetry,,28,
SC-11,SC,2026-09-04T10:00:00+07:00,745.543,mm,2872.6190069753407,28.03,telemetry,,28,
SC-11,SC,2026-09-04T11:00:00+07:00,743.844,mm,2872.8699127398295,28.09,telemetry,,28,
SC-11,SC,2026-09-04T12:00:00+07:00,746.832,mm,2872.454574368645,28.14,telemetry,,28,
SC-11,SC,2026-09-04T13:00:00+07:00,746.128,mm,2872.582875928175,28.32,telemetry,,28,
SC-11,SC,2026-09-04T14:00:00+07:00,745.406,mm,2872.7318780974497,28.62,telemetry,,28,
SC-11,SC,2026-09-04T15:00:00+07:00,746.145,mm,2872.6268919338677,28.61,telemetry,,28,
SC-11,SC,2026-09-04T16:00:00+07:00,746.449,mm,2872.615704672812,28.82,telemetry,,28,
SC-11,SC,2026-09-04T17:00:00+07:00,747.665,mm,2872.449055753455,28.85,telemetry,,28,
SC-11,SC,2026-09-04T18:00:00+07:00,746.827,mm,2872.6089335470656,29.11,telemetry,,28,
SC-11,SC,2026-09-04T19:00:00+07:00,747.879,mm,2872.455545606842,29.08,telemetry,,28,
SC-11,SC,2026-09-04T20:00:00+07:00,750.985,mm,2872.0095585251634,29.04,telemetry,,28,
SC-11,SC,2026-09-04T21:00:00+07:00,748.975,mm,2872.3117347061184,29.15,telemetry,,28,
SC-11,SC,2026-09-04T22:00:00+07:00,749.229,mm,2872.25861048506,29.05,telemetry,,28,
SC-11,SC,2026-09-04T23:00:00+07:00,749.841,mm,2872.156049650486,28.95,telemetry,,28,
SC-11,SC,2026-09-05T00:00:00+07:00,753.137,mm,2871.667090097014,28.81,telemetry,,28,
SC-11,SC,2026-09-05T01:00:00+07:00,750.787,mm,2871.9829406477,28.7,telemetry,,28,
SC-11,SC,2026-09-05T02:00:00+07:00,749.803,mm,2872.088195424706,28.49,telemetry,,28,
SC-11,SC,2026-09-05T03:00:00+07:00,750.193,mm,2872.0152491085623,28.37,telemetry,,28,
SC-11,SC,2026-09-05T04:00:00+07:00,752.652,mm,2871.6499802255667,28.27,telemetry,,28,
SC-11,SC,2026-09-05T05:00:00+07:00,752.999,mm,2871.5650103494036,28.04,telemetry,,28,
SC-11,SC,2026-09-05T06:00:00+07:00,750.399,mm,2871.930772555335,28.03,telemetry,,28,
SC-11,SC,2026-09-05T07:00:00+07:00,749.244,mm,2872.0650982244297,27.84,telemetry,,28,
SC-11,SC,2026-09-05T08:00:00+07:00,752.585,mm,2871.6030945290736,27.91,telemetry,,28,
SC-11,SC,2026-09-05T09:00:00+07:00,753.083,mm,2871.542514323841,27.98,telemetry,,28,
SC-11,SC,2026-09-05T10:00:00+07:00,752.268,mm,2871.6638314012653,28.01,telemetry,,28,
SC-11,SC,2026-09-05T11:00:00+07:00,751.174,mm,2871.8289509436236,28.08,telemetry,,28,
SC-11,SC,2026-09-05T12:00:00+07:00,755.141,mm,2871.2805339761103,28.16,telemetry,,28,
SC-11,SC,2026-09-05T13:00:00+07:00,756.116,mm,2871.1873332351797,28.45,telemetry,,28,
SC-11,SC,2026-09-05T14:00:00+07:00,753.519,mm,2871.5653639611774,28.51,telemetry,,28,
SC-11,SC,2026-09-05T15:00:00+07:00,752.540,mm,2871.7200251397526,28.61,telemetry,,28,
SC-11,SC,2026-09-05T16:00:00+07:00,754.933,mm,2871.4059019580636,28.77,telemetry,,28,
SC-11,SC,2026-09-05T17:00:00+07:00,754.813,mm,2871.4404368692685,28.88,telemetry,,28,
SC-11,SC,2026-09-05T18:00:00+07:00,755.471,mm,2871.3735616296335,29.04,telemetry,,28,
SC-11,SC,2026-09-05T19:00:00+07:00,755.950,mm,2871.317159040888,29.11,telemetry,,28,
SC-11,SC,2026-09-05T20:00:00+07:00,757.555,mm,2871.0803359450397,29.06,telemetry,,28,
SC-11,SC,2026-09-05T21:00:00+07:00,755.252,mm,2871.4048960729633,29.04,telemetry,,28,
SC-11,SC,2026-09-05T22:00:00+07:00,756.705,mm,2871.1929865849106,29.01,telemetry,,28,
SC-11,SC,2026-09-05T23:00:00+07:00,758.590,mm,2870.9154413938654,28.94,telemetry,,28,
SC-11,SC,2026-09-06T00:00:00+07:00,757.251,mm,2871.0794477326117,28.78,telemetry,,28,
SC-11,SC,2026-09-06T01:00:00+07:00,759.071,mm,2870.804525515383,28.67,telemetry,,28,
SC-11,SC,2026-09-06T02:00:00+07:00,758.508,mm,2870.8524889030978,28.47,telemetry,,28,
SC-11,SC,2026-09-06T03:00:00+07:00,756.837,mm,2871.071666104878,28.36,telemetry,,28,
SC-11,SC,2026-09-06T04:00:00+07:00,759.963,mm,2870.6038250274755,28.21,telemetry,,28,
SC-11,SC,2026-09-06T05:00:00+07:00,760.146,mm,2870.570815062109,28.16,telemetry,,28,
SC-11,SC,2026-09-06T06:00:00+07:00,762.200,mm,2870.2411849902214,27.92,telemetry,,28,
SC-11,SC,2026-09-06T07:00:00+07:00,759.420,mm,2870.621789073737,27.83,telemetry,,28,
SC-11,SC,2026-09-06T08:00:00+07:00,758.767,mm,2870.720483761943,27.87,telemetry,,28,
SC-11,SC,2026-09-06T09:00:00+07:00,761.925,mm,2870.2785536783936,27.91,telemetry,,28,
SC-11,SC,2026-09-06T10:00:00+07:00,760.018,mm,2870.5516047644805,27.93,telemetry,,28,
SC-11,SC,2026-09-06T11:00:00+07:00,760.802,mm,2870.456967639792,28.03,telemetry,,28,
SC-11,SC,2026-09-06T12:00:00+07:00,763.051,mm,2870.1790252902833,28.29,telemetry,,28,
SC-11,SC,2026-09-06T13:00:00+07:00,761.135,mm,2870.4511340755735,28.29,telemetry,,28,
SC-11,SC,2026-09-06T14:00:00+07:00,761.091,mm,2870.4907211794534,28.5,telemetry,,28,
SC-11,SC,2026-09-06T15:00:00+07:00,762.574,mm,2870.2919395780136,28.57,telemetry,,28,
SC-11,SC,2026-09-06T16:00:00+07:00,763.342,mm,2870.22732024828,28.85,telemetry,,28,
SC-11,SC,2026-09-06T17:00:00+07:00,763.517,mm,2870.210843887775,28.9,telemetry,,28,
SC-11,SC,2026-09-06T18:00:00+07:00,763.936,mm,2870.165033677877,28.99,telemetry,,28,
SC-11,SC,2026-09-06T19:00:00+07:00,764.464,mm,2870.1017758082644,29.06,telemetry,,28,
SC-11,SC,2026-09-06T20:00:00+07:00,763.203,mm,2870.2935075547844,29.14,telemetry,,28,
SC-11,SC,2026-09-06T21:00:00+07:00,764.582,mm,2870.0898145814544,29.09,telemetry,,28,
SC-11,SC,2026-09-06T22:00:00+07:00,763.864,mm,2870.1762811650656,28.99,telemetry,,28,
SC-11,SC,2026-09-06T23:00:00+07:00,766.821,mm,2869.7360734060003,28.86,telemetry,,28,
SC-11,SC,2026-09-07T00:00:00+07:00,764.354,mm,2870.079231840682,28.82,telemetry,,28,
SC-11,SC,2026-09-07T01:00:00+07:00,765.788,mm,2869.8574064738787,28.7,telemetry,,28,
SC-11,SC,2026-09-07T02:00:00+07:00,767.884,mm,2869.5311087105965,28.52,telemetry,,28,
SC-11,SC,2026-09-07T03:00:00+07:00,766.159,mm,2869.747623128566,28.34,telemetry,,28,
SC-11,SC,2026-09-07T04:00:00+07:00,766.898,mm,2869.6263789457776,28.24,telemetry,,28,
SC-11,SC,2026-09-07T05:00:00+07:00,767.310,mm,2869.533023620295,28.02,telemetry,,28,
SC-11,SC,2026-09-07T06:00:00+07:00,767.426,mm,2869.505570942874,27.95,telemetry,,28,
SC-11,SC,2026-09-07T07:00:00+07:00,768.398,mm,2869.3583945217365,27.89,telemetry,,28,
SC-11,SC,2026-09-07T08:00:00+07:00,769.592,mm,2869.1742892167654,27.8,telemetry,,28,
SC-11,SC,2026-09-07T09:00:00+07:00,769.382,mm,2869.2140180018855,27.86,telemetry,,28,
SC-11,SC,2026-09-07T10:00:00+07:00,768.893,mm,2869.288122208057,27.89,telemetry,,28,
SC-11,SC,2026-09-07T11:00:00+07:00,768.663,mm,2869.3393655690925,28.01,telemetry,,28,
SC-11,SC,2026-09-07T12:00:00+07:00,768.409,mm,2869.4054126367478,28.2,telemetry,,28,
SC-11,SC,2026-09-07T13:00:00+07:00,771.218,mm,2869.0362066703397,28.38,telemetry,,28,
SC-11,SC,2026-09-07T14:00:00+07:00,768.674,mm,2869.430600954463,28.59,telemetry,,28,
SC-11,SC,2026-09-07T15:00:00+07:00,769.913,mm,2869.2701227456455,28.69,telemetry,,28,
SC-11,SC,2026-09-07T16:00:00+07:00,770.448,mm,2869.2083735912724,28.78,telemetry,,28,
SC-11,SC,2026-09-07T17:00:00+07:00,770.962,mm,2869.156141499809,28.91,telemetry,,28,
SC-11,SC,2026-09-07T18:00:00+07:00,772.191,mm,2869.005772423121,29.06,telemetry,,28,
SC-11,SC,2026-09-07T19:00:00+07:00,770.020,mm,2869.3200848713377,29.1,telemetry,,28,
SC-11,SC,2026-09-07T20:00:00+07:00,772.994,mm,2868.9077428366836,29.16,telemetry,,28,
SC-11,SC,2026-09-07T21:00:00+07:00,770.101,mm,2869.3016523022034,29.06,telemetry,,28,
SC-11,SC,2026-09-07T22:00:00+07:00,770.588,mm,2869.234974218282,29.07,telemetry,,28,
SC-11,SC,2026-09-07T23:00:00+07:00,772.310,mm,2868.9687015060917,28.93,telemetry,,28,
SC-11,SC,2026-09-08T00:00:00+07:00,772.440,mm,2868.9243152304603,28.77,telemetry,,28,
SC-11,SC,2026-09-08T01:00:00+07:00,771.466,mm,2869.0386536208057,28.62,telemetry,,28,
SC-11,SC,2026-09-08T02:00:00+07:00,775.472,mm,2868.435244291626,28.4,telemetry,,28,
SC-11,SC,2026-09-08T03:00:00+07:00,772.945,mm,2868.790382327751,28.38,telemetry,,28,
SC-11,SC,2026-09-08T04:00:00+07:00,773.949,mm,2868.6233085956865,28.22,telemetry,,28,
SC-11,SC,2026-09-08T05:00:00+07:00,775.054,mm,2868.4499407192743,28.12,telemetry,,28,
SC-11,SC,2026-09-08T06:00:00+07:00,775.896,mm,2868.3217083308496,28.06,telemetry,,28,
SC-11,SC,2026-09-08T07:00:00+07:00,773.974,mm,2868.58306372653,27.99,telemetry,,28,
SC-11,SC,2026-09-08T08:00:00+07:00,773.914,mm,2868.5857644837834,27.96,telemetry,,28,
SC-11,SC,2026-09-08T09:00:00+07:00,776.036,mm,2868.288364924573,27.98,telemetry,,28,
SC-11,SC,2026-09-08T10:00:00+07:00,775.674,mm,2868.346153755477,28.02,telemetry,,28,
SC-11,SC,2026-09-08T11:00:00+07:00,776.089,mm,2868.301587888507,28.11,telemetry,,28,
SC-11,SC,2026-09-08T12:00:00+07:00,775.684,mm,2868.3723703000155,28.19,telemetry,,28,
SC-11,SC,2026-09-08T13:00:00+07:00,774.661,mm,2868.5360502616604,28.31,telemetry,,28,
SC-11,SC,2026-09-08T14:00:00+07:00,776.842,mm,2868.245694012671,28.43,telemetry,,28,
SC-11,SC,2026-09-08T15:00:00+07:00,776.192,mm,2868.372192045816,28.64,telemetry,,28,
SC-11,SC,2026-09-08T16:00:00+07:00,776.348,mm,2868.3686184709813,28.76,telemetry,,28,
SC-11,SC,2026-09-08T17:00:00+07:00,778.606,mm,2868.0717684247024,28.91,telemetry,,28,
SC-11,SC,2026-09-08T18:00:00+07:00,777.774,mm,2868.209265980735,29.03,telemetry,,28,
SC-11,SC,2026-09-08T19:00:00+07:00,777.495,mm,2868.248404785357,29.03,telemetry,,28,
SC-11,SC,2026-09-08T20:00:00+07:00,778.480,mm,2868.1292913698994,29.16,telemetry,,28,
SC-11,SC,2026-09-08T21:00:00+07:00,780.805,mm,2867.7992174239816,29.16,telemetry,,28,
SC-11,SC,2026-09-08T22:00:00+07:00,778.052,mm,2868.1736750861655,29.05,telemetry,,28,
SC-11,SC,2026-09-08T23:00:00+07:00,779.616,mm,2867.9360865753492,28.96,telemetry,,28,
SC-11,SC,2026-09-09T00:00:00+07:00,778.292,mm,2868.089993055243,28.74,telemetry,,28,
SC-11,SC,2026-09-09T01:00:00+07:00,778.861,mm,2867.9971512200286,28.67,telemetry,,28,
SC-11,SC,2026-09-09T02:00:00+07:00,779.801,mm,2867.841200462799,28.52,telemetry,,28,
SC-11,SC,2026-09-09T03:00:00+07:00,778.590,mm,2867.980492338308,28.32,telemetry,,28,
SC-11,SC,2026-09-09T04:00:00+07:00,779.398,mm,2867.8436103285344,28.18,telemetry,,28,
SC-11,SC,2026-09-09T05:00:00+07:00,782.743,mm,2867.3583432804035,28.11,telemetry,,28,
SC-11,SC,2026-09-09T06:00:00+07:00,782.336,mm,2867.397830149008,28,telemetry,,28,
SC-11,SC,2026-09-09T07:00:00+07:00,782.200,mm,2867.401530548067,27.9,telemetry,,28,
SC-11,SC,2026-09-09T08:00:00+07:00,782.703,mm,2867.3257589074183,27.87,telemetry,,28,
SC-11,SC,2026-09-09T09:00:00+07:00,782.152,mm,2867.402834129062,27.87,telemetry,,28,
SC-11,SC,2026-09-09T10:00:00+07:00,779.945,mm,2867.7432113414775,28.04,telemetry,,28,
SC-11,SC,2026-09-09T11:00:00+07:00,783.454,mm,2867.257196751125,28.11,telemetry,,28,
SC-11,SC,2026-09-09T12:00:00+07:00,782.615,mm,2867.399607656109,28.26,telemetry,,28,
SC-11,SC,2026-09-09T13:00:00+07:00,783.664,mm,2867.266568862526,28.36,telemetry,,28,
SC-11,SC,2026-09-09T14:00:00+07:00,785.129,mm,2867.0901601369856,28.56,telemetry,,28,
SC-11,SC,2026-09-09T15:00:00+07:00,783.716,mm,2867.3200970021007,28.74,telemetry,,28,
SC-11,SC,2026-09-09T16:00:00+07:00,783.948,mm,2867.3040164786335,28.85,telemetry,,28,
SC-11,SC,2026-09-09T17:00:00+07:00,785.321,mm,2867.1124253799603,28.87,telemetry,,28,
SC-11,SC,2026-09-09T18:00:00+07:00,784.533,mm,2867.2500401572756,29.03,telemetry,,28,
SC-11,SC,2026-09-09T19:00:00+07:00,786.199,mm,2867.020796183163,29.07,telemetry,,28,
SC-11,SC,2026-09-09T20:00:00+07:00,783.502,mm,2867.4100573928895,29.12,telemetry,,28,
SC-11,SC,2026-09-09T21:00:00+07:00,786.420,mm,2866.976249234329,28.99,telemetry,,28,
SC-11,SC,2026-09-09T22:00:00+07:00,785.748,mm,2867.081018834415,29.05,telemetry,,28,
SC-11,SC,2026-09-09T23:00:00+07:00,785.470,mm,2867.0973869500817,28.91,telemetry,,28,
SC-11,SC,2026-09-10T00:00:00+07:00,787.514,mm,2866.7900496077837,28.8,telemetry,,28,
SC-11,SC,2026-09-10T01:00:00+07:00,785.814,mm,2867.0169496958656,28.71,telemetry,,28,
SC-11,SC,2026-09-10T02:00:00+07:00,785.190,mm,2867.06519870989,28.45,telemetry,,28,
SC-11,SC,2026-09-10T03:00:00+07:00,787.904,mm,2866.674698175118,28.42,telemetry,,28,
SC-11,SC,2026-09-10T04:00:00+07:00,787.559,mm,2866.674898287081,28.11,telemetry,,28,
SC-11,SC,2026-09-10T05:00:00+07:00,788.240,mm,2866.58429277163,28.15,telemetry,,28,
SC-11,SC,2026-09-10T06:00:00+07:00,789.005,mm,2866.446097348692,27.97,telemetry,,28,
SC-11,SC,2026-09-10T07:00:00+07:00,788.910,mm,2866.4576216006376,27.95,telemetry,,28,
SC-11,SC,2026-09-10T08:00:00+07:00,787.218,mm,2866.6949969905218,27.94,telemetry,,28,
SC-11,SC,2026-09-10T09:00:00+07:00,789.433,mm,2866.3828123429093,27.95,telemetry,,28,
SC-11,SC,2026-09-10T10:00:00+07:00,789.937,mm,2866.3314515769257,28.08,telemetry,,28,
SC-11,SC,2026-09-10T11:00:00+07:00,787.879,mm,2866.633643701673,28.14,telemetry,,28,
SC-11,SC,2026-09-10T12:00:00+07:00,789.647,mm,2866.4053100669807,28.28,telemetry,,28,
SC-11,SC,2026-09-10T13:00:00+07:00,789.859,mm,2866.374402705885,28.28,telemetry,,28,
SC-11,SC,2026-09-10T14:00:00+07:00,790.860,mm,2866.277820334142,28.56,telemetry,,28,
SC-11,SC,2026-09-10T15:00:00+07:00,792.529,mm,2866.066342410142,28.72,telemetry,,28,
SC-11,SC,2026-09-10T16:00:00+07:00,792.540,mm,2866.0768966408104,28.8,telemetry,,28,
SC-11,SC,2026-09-10T17:00:00+07:00,792.917,mm,2866.030628162327,28.85,telemetry,,28,
SC-11,SC,2026-09-10T18:00:00+07:00,790.797,mm,2866.352893377935,28.98,telemetry,,28,
SC-11,SC,2026-09-10T19:00:00+07:00,791.703,mm,2866.2473258719697,29.12,telemetry,,28,
SC-11,SC,2026-09-10T20:00:00+07:00,793.398,mm,2866.0197460051813,29.21,telemetry,,28,
SC-11,SC,2026-09-10T21:00:00+07:00,794.110,mm,2865.898569196188,29.08,telemetry,,28,
SC-11,SC,2026-09-10T22:00:00+07:00,792.940,mm,2866.069077760419,29.11,telemetry,,28,
SC-11,SC,2026-09-10T23:00:00+07:00,795.150,mm,2865.71606476679,28.86,telemetry,,28,
SC-11,SC,2026-09-11T00:00:00+07:00,792.554,mm,2866.0786528919857,28.82,telemetry,,28,
SC-11,SC,2026-09-11T01:00:00+07:00,794.514,mm,2865.7749503453906,28.66,telemetry,,28,
SC-11,SC,2026-09-11T02:00:00+07:00,793.228,mm,2865.9225430188985,28.44,telemetry,,28,
SC-11,SC,2026-09-11T03:00:00+07:00,793.198,mm,2865.911688123,28.35,telemetry,,28,
SC-11,SC,2026-09-11T04:00:00+07:00,794.368,mm,2865.7134545697913,28.15,telemetry,,28,
SC-11,SC,2026-09-11T05:00:00+07:00,794.719,mm,2865.6596956228295,28.12,telemetry,,28,
SC-11,SC,2026-09-11T06:00:00+07:00,797.268,mm,2865.270342406334,27.95,telemetry,,28,
SC-11,SC,2026-09-11T07:00:00+07:00,795.752,mm,2865.486257229587,27.95,telemetry,,28,
SC-11,SC,2026-09-11T08:00:00+07:00,797.589,mm,2865.211374698219,27.87,telemetry,,28,
SC-11,SC,2026-09-11T09:00:00+07:00,797.424,mm,2865.2434781459374,27.92,telemetry,,28,
SC-11,SC,2026-09-11T10:00:00+07:00,795.260,mm,2865.5622870926786,27.99,telemetry,,28,
SC-11,SC,2026-09-11T11:00:00+07:00,797.897,mm,2865.194570914467,28.04,telemetry,,28,
SC-11,SC,2026-09-11T12:00:00+07:00,795.307,mm,2865.5955240185476,28.24,telemetry,,28,
SC-11,SC,2026-09-11T13:00:00+07:00,796.472,mm,2865.446972540082,28.35,telemetry,,28,
SC-11,SC,2026-09-11T14:00:00+07:00,795.902,mm,2865.5522337928323,28.5,telemetry,,28,
SC-11,SC,2026-09-11T15:00:00+07:00,798.246,mm,2865.246384485019,28.67,telemetry,,28,
SC-11,SC,2026-09-11T16:00:00+07:00,798.403,mm,2865.250361166517,28.84,telemetry,,28,
SC-11,SC,2026-09-11T17:00:00+07:00,800.553,mm,2864.952191682494,28.88,telemetry,,28,
SC-11,SC,2026-09-11T18:00:00+07:00,798.712,mm,2865.2374535509234,29.03,telemetry,,28,
SC-11,SC,2026-09-11T19:00:00+07:00,800.285,mm,2865.0265549569654,29.11,telemetry,,28,
SC-11,SC,2026-09-11T20:00:00+07:00,800.961,mm,2864.9224821139646,29.06,telemetry,,28,
SC-11,SC,2026-09-11T21:00:00+07:00,800.499,mm,2864.9890534193996,29.07,telemetry,,28,
SC-11,SC,2026-09-11T22:00:00+07:00,798.288,mm,2865.29407484598,29.01,telemetry,,28,
SC-11,SC,2026-09-11T23:00:00+07:00,798.941,mm,2865.1860960152576,28.91,telemetry,,28,
SC-11,SC,2026-09-12T00:00:00+07:00,801.207,mm,2864.8461285128947,28.8,telemetry,,28,
